"","ODFW_ID","OSU_ID","Year","WMU","Latitude","Longitude","Sex","DAN","Nloci","C273.1","C273.2","C89.1","C89.2","OdhE.1","OdhE.2","SBTD05.1","SBTD05.2","SBTD06.1","SBTD06.2","T159s.1","T159s.2","T7.1","T7.2"
"185","R-00543","RoD0185",2023,"Rogue",42.1815683,-122.3767383,"f","29","6","142","170","167","167","141","149","129","137","195","195","203","203",NA,NA
"186","R-00544","RoD0186",2023,"Rogue",42.1815972,-122.3769853,"f","196","6","154","170","159","179","141","149","125","137",NA,NA,"195","207","219","231"
"187","R-00545","RoD0187",2023,"Rogue",42.18163,-122.377035,"f","197","6","170","170","159","167","149","149","133","133","191","199",NA,NA,"239","243"
"188","R-00546","RoD0188",2023,"Rogue",42.181675,-122.376975,"f","198","7","146","154","167","179","141","141","125","137","191","199","191","191","227","231"
"189","R-00547","RoD0189",2023,"Rogue",42.1817382,-122.3770242,"f","27","7","170","170","159","167","141","141","129","129","183","195","191","203","235","243"
"190","R-00548","RoD0190",2023,"Rogue",42.181775,-122.3769733,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","R-00549","RoD0191",2023,"Rogue",42.1818783,-122.3770883,"f","27","7","170","170","159","167","141","141","129","129","183","195","191","203","235","243"
"192","R-00550","RoD0192",2023,"Rogue",42.1819867,-122.3772143,"f","27","7","170","170","159","167","141","141","129","129","183","195","191","203","235","243"
"193","R-00551","RoD0193",2023,"Rogue",42.1820367,-122.3773017,"f","29","6","142","170","167","167","141","149","129","137","195","195",NA,NA,"219","235"
"194","R-00552","RoD0194",2023,"Rogue",42.1820983,-122.3772233,"f","28","5","146","170","159","179","141","149",NA,NA,"191","191",NA,NA,"231","235"
"195","R-00553","RoD0195",2023,"Rogue",42.1820983,-122.3772233,"f","199","7","154","170","167","167","141","149","129","137","191","191","191","219","235","235"
"196","R-00554","RoD0196",2023,"Rogue",42.1820892,-122.3775915,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","R-00555","RoD0197",2023,"Rogue",42.182245,-122.3779283,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","R-00556","RoD0198",2023,"Rogue",42.1821238,-122.3782601,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","R-00557","RoD0199",2023,"Rogue",42.1817667,-122.3797383,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,"183","191",NA,NA,"231","231"
"200","R-00558","RoD0200",2023,"Rogue",42.181522,-122.3799649,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","R-00559","RoD0201",2023,"Rogue",42.1815917,-122.3801767,"f","28","7","146","170","159","159","141","149","125","137","191","191","191","215","231","231"
"202","R-00561","RoD0202",2023,"Rogue",42.1777769,-122.3775531,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","R-00562","RoD0203",2023,"Rogue",42.1777109,-122.3774339,"f","201","6","154","170","159","179","141","141","125","125","191","195","183","203",NA,NA
"204","R-00563","RoD0204",2023,"Rogue",42.1762633,-122.3770133,"f","30","6","146","170","167","175","149","149","125","125","191","191",NA,NA,"219","231"
"205","R-00564","RoD0205",2023,"Rogue",42.1763367,-122.3768983,"f","30","7","146","170","167","175","149","149","125","125","191","191","207","207","219","231"
"206","R-00565","RoD0206",2023,"Rogue",42.17576,-122.3769883,"f","31","7","154","170","159","159","141","149","137","137","183","195","195","207","219","231"
"207","R-00566","RoD0207",2023,"Rogue",42.1734983,-122.3770317,"f","202","5","170","170","159","163","149","149",NA,NA,"191","191","191","191",NA,NA
"208","R-00567","RoD0208",2023,"Rogue",42.17298,-122.3766217,"f","203","7","154","154","175","175","149","149","137","137","195","195","191","191","227","243"
"209","R-00568","RoD0209",2023,"Rogue",42.1731141,-122.3751404,"f","204","7","146","146","179","179","149","149","137","137","191","195","191","191","227","227"
"210","R-00569","RoD0210",2023,"Rogue",42.1731393,-122.37474,"f","205","6","154","170","167","179","141","141","133","145","191","195",NA,NA,"231","231"
"211","R-00570","RoD0211",2023,"Rogue",42.1734723,-122.3746871,"f","32","7","170","170","159","171","141","149","133","137","191","195","195","203","227","227"
"212","R-00571","RoD0212",2023,"Rogue",42.1734717,-122.3746867,"f","32","6","170","170","159","171","141","149",NA,NA,"191","195","195","203","227","227"
"213","R-00572","RoD0213",2023,"Rogue",42.1737667,-122.3746567,"f","206","5","154","170",NA,NA,"141","141","133","145","191","191","223","223",NA,NA
"214","R-00573","RoD0214",2023,"Rogue",42.17439,-122.3740967,"f","33","7","146","170","167","175","141","149","125","125","191","195","183","183","231","231"
"215","R-00574","RoD0215",2023,"Rogue",42.174621,-122.3740535,"f","207","5","154","154","159","159","149","149",NA,NA,"191","199",NA,NA,"227","231"
"216","R-00575","RoD0216",2023,"Rogue",42.1747497,-122.3737949,"f","34","5","170","170","159","167","141","149","133","133","191","191",NA,NA,NA,NA
"217","R-00576","RoD0217",2023,"Rogue",42.1762567,-122.37328,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","R-00577","RoD0218",2023,"Rogue",42.1762688,-122.3729125,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","R-00578","RoD0219",2023,"Rogue",42.17697,-122.3730117,"f","33","7","146","170","167","175","141","149","125","125","191","195","183","207","231","231"
"220","R-00978","RoD0220",2023,"Rogue",42.1773167,-122.3729417,"f","35","7","154","170","159","163","141","149","133","133","183","195","207","215","219","219"
"221","R-00579","RoD0221",2023,"Rogue",42.1773789,-122.3731644,"f","33","7","146","170","167","175","141","149","125","125","191","195","183","207","231","231"
"222","R-00580","RoD0222",2023,"Rogue",42.1780133,-122.3731283,"f","29","6","142","170","167","167","141","149","129","137",NA,NA,"203","203","219","235"
"223","R-00581","RoD0223",2023,"Rogue",42.1788637,-122.3726285,"f","35","7","154","170","159","163","141","149","133","133","183","195","207","215","219","219"
"224","R-00582","RoD0224",2023,"Rogue",42.178845,-122.3722019,"f","33","7","146","170","167","175","141","149","125","125","191","195","183","207","231","231"
"225","R-00583","RoD0225",2023,"Rogue",42.1787907,-122.3714444,"f","33","6","146","170","167","175","141","149","125","125","191","195",NA,NA,"231","231"
"226","R-00584","RoD0226",2023,"Rogue",42.1792767,-122.371327,"f","208","7","142","154","159","179","149","149","125","125","195","199","195","211","219","231"
"227","R-00585","RoD0227",2023,"Rogue",42.1796109,-122.3704933,"f","31","7","154","170","159","159","141","149","137","137","183","195","195","207","219","231"
"228","R-00586","RoD0228",2023,"Rogue",42.1797001,-122.3702705,"f","31","7","154","170","159","159","141","149","137","137","183","195","195","207","219","231"
"229","R-00589","RoD0229",2023,"Rogue",42.180525,-122.3686317,"f","36","7","170","170","163","167","149","149","133","133","191","195","183","207","219","219"
"230","R-00588","RoD0230",2023,"Rogue",42.180525,-122.3686317,NA,NA,"4","142","154",NA,NA,"149","149","125","137",NA,NA,NA,NA,"219","231"
"231","R-00590","RoD0231",2023,"Rogue",42.1812045,-122.368441,"f","33","7","146","170","167","175","141","149","125","125","191","195","183","207","231","231"
"232","R-00591","RoD0232",2023,"Rogue",42.1814133,-122.3682917,"f","36","7","170","170","163","167","149","149","133","133","191","195","183","207","219","219"
"233","R-00592","RoD0233",2023,"Rogue",42.1815956,-122.3675883,"f","33","7","146","170","167","175","141","149","125","125","191","195","183","207","231","231"
"234","R-00593","RoD0234",2023,"Rogue",42.1816439,-122.3676214,"f","36","7","170","170","163","167","149","149","133","133","191","195","183","207","219","219"
"235","R-00594","RoD0235",2023,"Rogue",42.18201,-122.3664967,"f","36","7","170","170","163","167","149","149","133","133","191","195","183","207","219","219"
"236","R01106","RoD0236",2023,"Rogue",42.1688667,-122.3810197,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","R01107","RoD0237",2023,"Rogue",42.1686112,-122.3810926,"f","209","7","170","170","167","175","141","149","137","141","191","199","195","203","227","231"
"238","R01108","RoD0238",2023,"Rogue",42.167036,-122.381068,"f","32","7","170","170","159","171","141","149","133","137","191","195","195","203","227","227"
"239","R01109","RoD0239",2023,"Rogue",42.1670208,-122.3810099,"f","210","7","170","170","175","175","141","149","113","125","191","199","183","195","235","235"
"240","R01110","RoD0240",2023,"Rogue",42.1669579,-122.3810264,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","R01111","RoD0241",2023,"Rogue",42.1663896,-122.380512,"f","211","7","170","170","175","179","149","149","113","137","191","199","183","183","231","235"
"242","R01112","RoD0242",2023,"Rogue",42.1664753,-122.380374,"f","212","6","154","170","167","175","141","149","125","133","183","191","203","203",NA,NA
"243","R01113","RoD0243",2023,"Rogue",42.166272,-122.3797861,NA,NA,"2",NA,NA,NA,NA,"149","149","113","113",NA,NA,NA,NA,NA,NA
"244","R01114","RoD0244",2023,"Rogue",42.1662894,-122.3798151,NA,NA,"2","170","170",NA,NA,NA,NA,"125","125",NA,NA,NA,NA,NA,NA
"245","R01115","RoD0245",2023,"Rogue",42.1662672,-122.3798329,NA,NA,"2","170","170",NA,NA,NA,NA,"125","125",NA,NA,NA,NA,NA,NA
"246","R01116","RoD0246",2023,"Rogue",42.1665673,-122.378439,"f","37","5","170","170","159","163","149","149","133","137","191","191",NA,NA,NA,NA
"247","R01117","RoD0247",2023,"Rogue",42.1664211,-122.3768173,NA,"38","7","170","170","159","159","149","149","137","137","191","195","203","203","231","231"
"248","R01118","RoD0248",2023,"Rogue",42.1664359,-122.376851,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","R01119","RoD0249",2023,"Rogue",42.166328,-122.3764659,"f","39","6","170","170","159","163","149","149","133","137","183","191",NA,NA,"227","235"
"250","R01120","RoD0250",2023,"Rogue",42.1657222,-122.3758953,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","R01121","RoD0251",2023,"Rogue",42.1657065,-122.3758561,"f","39","6","170","170","159","163","149","149","133","137","183","191","191","219",NA,NA
"252","R01122","RoD0252",2023,"Rogue",42.1656832,-122.3758201,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","R01123","RoD0253",2023,"Rogue",42.165298,-122.375466,"f","40","7","170","170","159","167","141","149","131","131","191","195","195","203","219","231"
"254","R01124","RoD0254",2023,"Rogue",42.1646077,-122.3751198,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","R01125","RoD0255",2023,"Rogue",42.1646067,-122.3751487,"f","40","6","170","170","159","167","141","149","131","131","191","195","195","203",NA,NA
"256","R01126","RoD0256",2023,"Rogue",42.1645961,-122.3751179,"f","40","7","170","170","159","167","141","149","131","131","191","195","195","203","219","231"
"257","R01127","RoD0257",2023,"Rogue",42.1644851,-122.3751832,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","R01128","RoD0258",2023,"Rogue",42.1644421,-122.3732741,NA,NA,"2","170","170",NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"259","R01129","RoD0259",2023,"Rogue",42.1644203,-122.3732602,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","R01130","RoD0260",2023,"Rogue",42.164824,-122.3728155,NA,NA,"4","170","170","159","159","149","149",NA,NA,"191","195",NA,NA,NA,NA
"261","R01131","RoD0261",2023,"Rogue",42.1663295,-122.3726606,"f","34","7","170","170","159","167","141","149","133","133","191","191","195","207","219","223"
"262","R01132","RoD0262",2023,"Rogue",42.1663306,-122.3726602,"f","34","6","170","170","159","167","141","149","133","133","191","191","195","207",NA,NA
"263","R01133","RoD0263",2023,"Rogue",42.1700001,-122.3739237,"f","41","7","154","154","167","167","141","149","137","137","191","191","195","207","223","243"
"264","R01134","RoD0264",2023,"Rogue",42.1692926,-122.3747485,NA,NA,"4","170","170","159","159","149","149",NA,NA,"191","195",NA,NA,NA,NA
"265","R01135","RoD0265",2023,"Rogue",42.1691796,-122.374728,"f","38","7","170","170","159","159","149","149","137","137","191","195","203","203","231","231"
"266","R01136","RoD0266",2023,"Rogue",42.1691654,-122.3747804,"f","41","7","154","154","167","167","141","149","137","137","191","191","195","207","223","243"
"267","R01137","RoD0267",2023,"Rogue",42.1685397,-122.3755229,"f","41","7","154","154","167","167","141","149","137","137","191","191","195","207","223","243"
"268","R01138","RoD0268",2023,"Rogue",42.1685043,-122.3755107,"f","38","7","170","170","159","159","149","149","137","137","191","195","203","203","231","231"
"269","R01139","RoD0269",2023,"Rogue",42.1688597,-122.378191,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","R01140","RoD0270",2023,"Rogue",42.1687234,-122.3781935,"f","38","6","170","170","159","159","149","149","137","137","191","195",NA,NA,"231","231"
"271","R01141","RoD0271",2023,"Rogue",42.1684173,-122.3788203,"f","32","7","170","170","159","171","141","149","133","137","191","195","195","203","227","227"
"272","R01142","RoD0272",2023,"Rogue",42.1683659,-122.3790994,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","R01143","RoD0273",2023,"Rogue",42.1686417,-122.3794022,"f","42","6","170","170","159","163",NA,NA,"137","141","195","199","191","203","231","231"
"274","R01144","RoD0274",2023,"Rogue",42.1686665,-122.3793938,NA,NA,"2",NA,NA,"159","159","149","149",NA,NA,NA,NA,NA,NA,NA,NA
"275","R01145","RoD0275",2023,"Rogue",42.1699303,-122.3808026,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","R01146","RoD0276",2023,"Rogue",42.1700311,-122.3810111,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","R01147","RoD0277",2023,"Rogue",42.1700012,-122.3809728,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","R01148","RoD0278",2023,"Rogue",42.1700076,-122.3809356,"f","39","7","170","170","159","163","149","149","133","137","183","191","191","219","227","235"
"279","R01149","RoD0279",2023,"Rogue",42.170402,-122.3818039,NA,NA,"3","170","170",NA,NA,"149","149","137","137",NA,NA,NA,NA,NA,NA
"280","R-01001","RoD0280",2023,"Rogue",42.1629197,-122.3948051,"f","213","7","142","154","167","171","141","149","137","137","195","195","203","203","219","227"
"281","R-01002","RoD0281",2023,"Rogue",42.1631549,-122.3933256,"f","43","6","170","170","159","167","149","149","133","137","183","199","183","183",NA,NA
"282","R-01003","RoD0282",2023,"Rogue",42.1623638,-122.3933232,"f","43","6","170","170","159","167","149","149","133","137","183","199","183","183",NA,NA
"283","R-01004","RoD0283",2023,"Rogue",42.1618518,-122.3924429,"f","213","7","142","154","167","171","141","149","137","137","195","195","203","203","227","227"
"284","R-01005","RoD0284",2023,"Rogue",42.165256,-122.3903604,"f","37","7","170","170","159","163","149","149","133","137","191","191","207","207","231","231"
"285","R-01006","RoD0285",2023,"Rogue",42.1665577,-122.3883428,NA,NA,"3","170","170",NA,NA,NA,NA,"141","141",NA,NA,"203","203",NA,NA
"286","R-01007","RoD0286",2023,"Rogue",42.1665294,-122.3883095,"f","215","7","170","170","159","179","149","149","113","135","183","195","203","211","227","231"
"287","R-01008","RoD0287",2023,"Rogue",42.1665185,-122.3882759,"f","216","5","146","170","159","159",NA,NA,"113","137","191","195",NA,NA,"231","235"
"288","R-01009","RoD0288",2023,"Rogue",42.1641778,-122.3885308,"f","44","7","170","170","159","167","141","149","125","133","191","195","195","207","227","231"
"289","R-01010","RoD0289",2023,"Rogue",42.1639067,-122.3878037,"f","44","7","170","170","159","167","141","149","125","133","191","195","195","207","227","231"
"290","R-01011","RoD0290",2023,"Rogue",42.1588662,-122.3841727,"f","42","7","170","170","159","163","141","149","137","141","195","199","191","203","231","231"
"291","R00001","RoD0291",2023,"Rogue",42.0693647,-122.4634254,"f","217","6","154","154","159","167","141","149","137","141","195","199",NA,NA,"231","231"
"292","R00002","RoD0292",2023,"Rogue",42.0711498,-122.4639586,"f","45","6","170","170","167","179","141","141","137","145","195","195","195","203",NA,NA
"293","R00003","RoD0293",2023,"Rogue",42.071861,-122.4635727,"f","45","7","170","170","167","179","141","141","137","145","195","195","195","203","227","243"
"294","R00004","RoD0294",2023,"Rogue",42.0718877,-122.463574,"f","46","7","154","170","159","171","141","149","137","137","183","195","191","191","231","231"
"295","R00006","RoD0296",2023,"Rogue",42.0721102,-122.4626604,"f","45","5","170","170","167","179","141","141","137","145",NA,NA,"195","203",NA,NA
"296","R00007","RoD0297",2023,"Rogue",42.0723738,-122.4620637,"f","45","7","170","170","167","179","141","141","137","145","195","195","195","203","227","243"
"297","R00008","RoD0298",2023,"Rogue",42.0723966,-122.4620528,NA,NA,"3","170","170",NA,NA,NA,NA,"137","145","195","195",NA,NA,NA,NA
"298","R00009","RoD0299",2023,"Rogue",42.0725417,-122.461961,"f","46","7","154","170","159","171","141","149","137","137","183","195","191","191","231","231"
"299","R00010","RoD0300",2023,"Rogue",42.072573,-122.4620073,"f","46","7","154","170","159","171","141","149","137","137","183","195","191","191","231","231"
"300","R00011","RoD0301",2023,"Rogue",42.0725349,-122.4619774,"f","218","7","154","170","163","167","141","149","125","137","183","195","203","215","227","243"
"301","R00012","RoD0302",2023,"Rogue",42.0726119,-122.4619286,"f","45","6","170","170","167","179","141","141",NA,NA,"195","195","195","203","227","243"
"302","R00013","RoD0303",2023,"Rogue",42.0730543,-122.4619358,"f","46","5","154","170",NA,NA,NA,NA,"137","137","183","195","191","191","231","231"
"303","R00014","RoD0304",2023,"Rogue",42.0740914,-122.4585587,"f","218","7","154","170","163","167","141","149","125","125","183","195","203","215","227","243"
"304","R00015","RoD0305",2023,"Rogue",42.0741031,-122.4585541,NA,NA,"1",NA,NA,NA,NA,"149","149",NA,NA,NA,NA,NA,NA,NA,NA
"305","R00016","RoD0306",2023,"Rogue",42.0724102,-122.4587629,"f","220","6","146","170","159","171","149","149","137","137","191","199","191","191",NA,NA
"306","R00017","RoD0307",2023,"Rogue",42.067871,-122.4550732,"f","221","7","154","170","159","167","141","149","129","133","183","199","219","219","219","233"
"307","R00018","RoD0308",2023,"Rogue",42.0678048,-122.4552358,"f","222","7","170","170","159","167","149","149","129","129","183","199","207","207","219","219"
"308","R00019","RoD0309",2023,"Rogue",42.0677834,-122.45523,"f","223","7","154","154","167","171","141","149","129","137","183","195","207","223","219","219"
"309","R00020","RoD0310",2023,"Rogue",42.0676364,-122.4554917,"f","224","7","170","170","159","179","141","149","133","141","195","199","203","203","219","219"
"310","R00021","RoD0311",2023,"Rogue",42.0669655,-122.4574135,NA,NA,"3",NA,NA,NA,NA,"141","141","125","125","183","183",NA,NA,NA,NA
"311","R00022","RoD0312",2023,"Rogue",42.0667126,-122.459742,"f","47","7","154","170","163","175","141","149","137","137","183","199","199","219","227","231"
"312","R00023","RoD0313",2023,"Rogue",42.0650663,-122.459921,"f","47","7","154","170","163","175","141","149","137","137","183","199","199","219","227","231"
"313","R00024","RoD0314",2023,"Rogue",42.0650721,-122.4599,"f","225","6","154","170","159","163","141","149","133","133",NA,NA,"191","195","235","235"
"314","R00025","RoD0315",2023,"Rogue",42.0891139,-122.4494543,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","R00026","RoD0316",2023,"Rogue",42.089017,-122.4478456,"f","226","7","154","154","159","159","149","149","137","137","191","195","203","223","219","231"
"316","R00027","RoD0317",2023,"Rogue",42.0889759,-122.4477778,"f","227","7","158","170","159","159","141","149","129","137","195","199","183","203","231","231"
"317","R00028","RoD0318",2023,"Rogue",42.0888368,-122.4471671,"f","228","7","154","170","159","167","141","141","137","137","183","199","203","215","227","235"
"318","R00029","RoD0319",2023,"Rogue",42.0880907,-122.4462518,"f","229","7","146","170","167","171","141","149","129","131","183","191","203","203","227","243"
"319","R00030","RoD0320",2023,"Rogue",42.0879128,-122.4462032,"f","48","7","154","170","163","167","141","149","125","141","183","191","203","203","231","231"
"320","R00031","RoD0321",2023,"Rogue",42.0870421,-122.4450512,"f","49","6","154","170","167","171",NA,NA,"131","137","183","195","203","215","227","231"
"321","R00032","RoD0322",2023,"Rogue",42.0869347,-122.4449879,"f","230","7","154","170","159","163","141","149","129","137","183","195","191","211","227","235"
"322","R00033","RoD0323",2023,"Rogue",42.0869226,-122.4449615,NA,"231","7","154","170","159","163","141","149","133","141","195","199","191","211","219","239"
"323","R00034","RoD0324",2023,"Rogue",42.0847097,-122.4461235,"f","232","6",NA,NA,"159","171","141","153","113","135","195","195","183","215","243","243"
"324","R00035","RoD0325",2023,"Rogue",42.0847246,-122.4460468,"f","233","6","158","170","159","159","141","141","135","135","195","195","183","183",NA,NA
"325","R00036","RoD0326",2023,"Rogue",42.0842857,-122.4459304,"f","49","7","154","170","167","171","141","141","131","137","183","195","203","215","227","231"
"326","R00037","RoD0327",2023,"Rogue",42.0842111,-122.4459934,"f","234","7","154","170","159","167","141","149","141","141","183","195","195","203","227","227"
"327","R00038","RoD0328",2023,"Rogue",42.084181,-122.445968,"f","235","7","154","170","159","171","141","141","133","133","195","199","195","215","219","231"
"328","R00039","RoD0329",2023,"Rogue",42.0811323,-122.4444989,"f","236","7","170","170","159","171","141","149","137","137","183","195","203","211","219","243"
"329","R00040","RoD0330",2023,"Rogue",42.0811673,-122.4444798,"f","237","7","170","170","159","167","149","153","125","133","191","195","207","219","231","231"
"330","R00041","RoD0331",2023,"Rogue",42.0814862,-122.4431495,"f","238","7","170","170","163","167","141","149","133","133","195","195","211","219","231","231"
"331","R00042","RoD0332",2023,"Rogue",42.0814557,-122.4431097,"f","237","6","170","170","159","167","149","153","125","133","191","191",NA,NA,"231","231"
"332","R00043","RoD0333",2023,"Rogue",42.0814956,-122.4431256,"f","240","6","170","170",NA,NA,"141","141","133","133","195","199","183","211","231","231"
"333","R00044","RoD0334",2023,"Rogue",42.0815397,-122.4429892,"f","241","6","146","146","167","167","141","141",NA,NA,"183","191","203","203","219","227"
"334","R00045","RoD0335",2023,"Rogue",42.0815283,-122.442584,"f","237","6","170","170","159","167","149","153","125","125","191","195",NA,NA,"231","231"
"335","R00047","RoD0337",2023,"Rogue",42.081534,-122.4404516,"f","243","7","170","170","159","179","141","141","133","133","191","195","203","207","231","243"
"336","R00048","RoD0338",2023,"Rogue",42.080612,-122.4394776,"f","244","7","154","170","163","179","141","141","133","141","199","199","207","207","231","243"
"337","R00049","RoD0339",2023,"Rogue",42.0792922,-122.4405133,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","R00050","RoD0340",2023,"Rogue",42.0787133,-122.4413804,"f","50","7","142","170","163","171","141","149","129","137","183","191","191","195","227","231"
"339","R00051","RoD0341",2023,"Rogue",42.0782217,-122.4425006,"f","245","7","170","170","159","179","141","149","137","137","191","191","191","211","227","231"
"340","R-00518","RoD0342",2023,"Rogue",42.0723067,-122.4506833,"f","246","5","154","170","167","167","149","149","129","137",NA,NA,NA,NA,"219","231"
"341","R-00520","RoD0343",2023,"Rogue",42.072182,-122.450675,NA,NA,"3","154","154",NA,NA,"149","149",NA,NA,"183","183",NA,NA,NA,NA
"342","R-00519","RoD0344",2023,"Rogue",42.072539,-122.4484299,"f","51","7","154","170","159","179","141","149","113","113","191","199","183","203","219","219"
"343","R-00521","RoD0345",2023,"Rogue",42.0726519,-122.4483642,"f","51","7","154","170","159","179","141","149","113","113","191","199","183","203","219","219"
"344","R-00522","RoD0346",2023,"Rogue",42.0727108,-122.4479715,"f","51","7","154","170","159","179","141","149","113","113","191","199","183","203","219","219"
"345","R-00523","RoD0347",2023,"Rogue",42.0724745,-122.444202,"f","52","7","170","170","171","175","141","149","129","129","183","183","203","203","227","231"
"346","R-00524","RoD0348",2023,"Rogue",42.0726845,-122.4434805,"f","53","7","142","170","159","167","149","149","133","137","195","195","191","191","231","231"
"347","R-00525","RoD0349",2023,"Rogue",42.0726773,-122.4436203,"f","50","7","142","170","163","171","141","149","129","137","183","191","191","195","227","231"
"348","R-00526","RoD0350",2023,"Rogue",42.0737984,-122.4434733,"f","52","6","170","170","171","175","141","149","129","129","183","183","203","203",NA,NA
"349","R-00527","RoD0351",2023,"Rogue",42.0743833,-122.44051,"f","54","7","170","170","159","183","141","149","137","137","195","199","191","191","227","231"
"350","R-00528","RoD0352",2023,"Rogue",42.0744167,-122.4405733,"f","54","6","170","170","159","183","141","149","137","137","195","199",NA,NA,"227","231"
"351","R-00529","RoD0353",2023,"Rogue",42.07439,-122.4394683,"f","55","7","142","170","159","171","141","149","133","137","191","195","211","211","231","231"
"352","R-00530","RoD0354",2023,"Rogue",42.0739083,-122.4391508,"f","53","7","142","170","159","167","149","149","133","137","195","195","191","191","231","231"
"353","R-00531","RoD0355",2023,"Rogue",42.0731555,-122.4392802,"f","55","7","142","170","159","171","141","149","133","137","191","195","211","211","231","231"
"354","R-00532","RoD0356",2023,"Rogue",42.073104,-122.4389763,"f","247","6","170","170","159","159","141","141","133","133","191","195","191","207",NA,NA
"355","R-00533","RoD0357",2023,"Rogue",42.0703337,-122.4409438,"f","53","7","142","170","159","167","149","149","133","137","195","195","191","191","231","231"
"356","R-00534","RoD0358",2023,"Rogue",42.0703146,-122.4410319,"f","56","7","170","170","159","159","149","149","137","137","191","191","191","191","231","231"
"357","R-00535","RoD0359",2023,"Rogue",42.0703433,-122.4410083,"f","56","7","170","170","159","159","149","149","137","137","191","191","191","191","231","231"
"358","R-00536","RoD0360",2023,"Rogue",42.07028,-122.4427017,"f","57","7","170","170","159","159","141","149","113","137","183","199","183","203","219","231"
"359","R-00537","RoD0361",2023,"Rogue",42.0703733,-122.4427717,"f","57","7","170","170","159","159","141","149","113","113","183","199","183","203","219","231"
"360","R-00538","RoD0362",2023,"Rogue",42.0711008,-122.44517,"f","57","7","170","170","159","159","141","149","113","137","183","199","183","203","219","231"
"361","R-00539","RoD0363",2023,"Rogue",42.0711819,-122.44539,"f","249","7","154","170","159","159","141","149","125","125","195","199","195","203","219","235"
"362","R-00503","RoD0364",2023,"Rogue",42.085467,-122.4624917,"f","250","7","170","170","159","159","141","149","131","133","195","195","207","207","227","231"
"363","R-00504","RoD0365",2023,"Rogue",42.0856867,-122.4608133,"f","251","7","170","170","159","159","141","141","125","131","191","191","207","219","219","219"
"364","R-00505","RoD0366",2023,"Rogue",42.0869113,-122.4560207,"f","252","7","170","170","167","171","141","149","133","137","183","199","211","219","227","227"
"365","R-00506","RoD0367",2023,"Rogue",42.0869969,-122.4556267,"f","48","7","154","170","163","167","141","149","125","141","183","191","203","203","231","231"
"366","R-00507","RoD0368",2023,"Rogue",42.0856067,-122.45678,"f","253","7","154","170","167","171","149","149","113","137","183","191","183","183","231","231"
"367","R-00508","RoD0369",2023,"Rogue",42.08562,-122.4568133,"f","253","7","154","170","167","171","149","149","113","137","183","191","183","211","231","231"
"368","R-00509","RoD0370",2023,"Rogue",42.0806733,-122.4637367,"f","58","7","146","170","159","175","141","141","133","137","195","199","203","203","227","227"
"369","R-00510","RoD0371",2023,"Rogue",42.0806291,-122.4636886,"f","59","7","170","170","171","175","141","149","131","131","199","199","211","219","219","231"
